ContactID,CustomerCode,CompanyName,QBCustomerName,qbid,ContactCategoryID,TelNo,Address,MobNo,Fax,WebSite,ContactPerson,ContactPersonFirstName,ContactPersonLastName,Designation,ContinentI,StateName,CityName,CountryName,Email,ZipCode,Remarks,ITNNumber,IDNumber,IDNumberType,IRSNumber,FilingDate,SCAC,IATA,createdfrom,Attachment,IsSepatraCustomer,isSepatraPartner,SepatraCustomer,SepatraCustomerId,isconsolidatedreport,CompanyGradation,AccountNo,AccountDetail,TaxID,sourceofcontact,Representative,sitename,BillTo,BillToCompanyName,BillToAddress,CommodityList,SiteId,EnquiryUrl,ContCreatedOn,ContModifiedOn,CreatedByName,UpdatedByName,IsActive,IsDeleted,Flag,isapproved
19276,MGL15260,FREIGHT GATE,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||202 22667115,"17 Mostafa Refaat , 4th Floor , Sheraton Heliopolis, Cairo-Egypt",||,||,www.freight-gate.com,NULL,Mariam Safwat,,,NULL,NULL,NULL,NULL,Mariam.safwat@freight-gate.com,NULL,"RECD QUERY 
Hi Dear,

 

Please share rate with lower T.T. to Alex old &  Dekheila with best rate

 


?
Kind of goods: Plastic Bottles and pistons

HS Codes: 8424909080 / 8424899000

Number of pallets: 37

Number of containers: 2X40 HC

Dimensions of pallets: 24@48x40x78; 5@48x40x63

Net weight per pallet:

Gross weight per pallet:

Total net weight : 24,476 lbs

Total gross weight : 26,356 lbs

Stackable or non : non

Shipment mode:  ocean

Pickup address full details: Aptar Howell Distribution Center – 323 Fairfield Road – Freehold, NJ 07728

 

Please confirm below

·         T.T.

·         Line name

Valid rate
 

Waiting for your feedback",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,BHOPAL (BHO),NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,,2025-09-08 13:43:00.060,NULL,Ashar AR,NULL,1,0,1,0
17474,MGL12285,Freight Management,NULL,NULL,TRUCKER,||,"217 Star Of India LaneCarson 
CA 90745",(424) 271-6222||,||,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,adam@fmlus.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2023-11-08 15:25:15.327,NULL,Sam Haider,NULL,1,0,1,NULL
9549,MGL3861,Freight Management Inc.,NULL,NULL,TRUCKER,||630- 259-8648,739 North Ave,||630-627-6560,||,NULL,Trent Fairbanks,Trent Fairbanks,NULL,NULL,North America,Illinois,Glendale Heights,USA,trent@gofmi.com,60139,automated voice note but status is active 11/09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-12-02 19:26:07.113,NULL,Hamid Hussaini,1,0,1,NULL
13791,MGL8257,Freight Move Logistics LLC,NULL,NULL,UNKNOWN,||,"Office #10, Level 1, Shams",+97||1528884363,||,www.freightmovelogistics.com,tinil,tinil,NULL,NULL,Asia,Sharjah,NULL,United Arab Emirates,tinil@freightmovelogistics.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,Class-X,NULL,NULL,NULL,NULL,233,NULL,NULL,NULL,NULL, Used Autos,NULL,NULL,2020-12-04 11:43:26.390,NULL,Arjun Bairagi,NULL,1,0,1,NULL
15937,MGL10381,FREIGHT QUOTE.COM,NULL,NULL,TRUCKER,||,"P.O.Box 9121,",||,||,NULL,NULL,NULL,NULL,NULL,North America,Minnesota,Minneapolis,USA,NULL,55480-9121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-12 11:52:46.133,NULL,NULL,NULL,1,0,1,NULL
18330,MGL13621,Freight Republic ll,NULL,NULL,"TRUCKER,TRUCKER - LTL,TRUCKER - FTL,CUSTOMER",209-|644|0025 ext 1004,2930 Geer Road PMB 103,||,||,https://freightrepublic.com,NULL,Sheldon,White,,North America,California,Turlock,USA,sheldon@freightrepublic.com,95382,,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2024-08-08 12:37:29.423,2025-12-08 15:31:45.900,Anjum Hussani,Anjum Hussani,1,0,1,1
18288,MGL13478,FREIGHT WORLD GROUP,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",+966|12 648|1008,"Suite Nos. 605, 609 & 610 6th Floor, Saudi Business Center Ash Sharafiyah, Al-Medina Al- Munawwarah Road, Jeddah-",||,||,https://freightworldgroup.com,NULL,,,,Asia,JEDDAH,NULL,Saudi Arabia,info@freightworldgroup.com,21435,"From: Shahzadah M. Ejaz <smejaz@freightworldgroup.com>
Sent: Sunday, July 21, 2024 4:33:43 PM
To: HamidH - Miami Global Lines <HamidH@MiamiGlobalLines.com>
Cc: razi hashmi <razihashmi@yahoo.com>
Subject: FCL RATES REQUEST ON EX-WORKS BASIS | 1 X 40'HC | SHELF & STAND WITH ACCESSORIES FOR HOTEL",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2024-07-22 08:58:59.410,2025-12-08 15:09:34.090,Anjum Hussani,Anjum Hussani,1,0,1,0
19572,MGL15783,Freight world group logistics,NULL,NULL,FREIGHT FORWARDER,|966|12 648 1008,"Suite Nos. 605, 609 & 610 6th Floor, Saudi Business Center Ash Sharafiyah, Al-Medina Al- Munawwarah Road, Jeddah-21435 Kingdom of Saudi Arabia",||,||,https://freightworldgroup.com/,NULL,Shahzadah M. Ejaz,,,Asia,JEDDAH,NULL,Saudi Arabia,<smejaz@freightworldgroup.com,NULL,"Query recd...Shahzadah M. Ejaz <smejaz@freightworldgroup.com>
Sent: Tuesday, December 9, 2025 4:15 PM
To: Nathan <mu.mkt@MiamiGlobalLines.com>
Cc: HamidH - Miami Global Lines <HamidH@MiamiGlobalLines.com>
Subject: OVERNIGHT EX-WORKS RATES REQUEST ON EX-WORKS BASIS | RPI |QUOTE | P#1309-2 / BREWER / USA (SEA)
Importance: High

 

 

Hi Nathan,

 

I hope you’ll be doing well.

 

Kindly arrange us your best and most competitive offer for following Ocean Freight inquiry on Ex-works basis.

 

SHIPMENT INFO.

Content/Item: MEDICAL FURNITURE

Equipment: 1 x 40’/ HC

Total Wt of Shipment: 8,750 Lbs

Shipment Status: Ready

 

EX-WORKS LOCATION:

Brewer Company

N92W14399 Anthony Avenue

Menomonee Falls, WI 53051

Pick up hours 12:00-3:00 p.m.",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-12-10 17:57:48.350,NULL,Ashar AR,NULL,1,0,1,0
19416,MGL15507,Freight World Logistics Service LLC,NULL,NULL,"AIR FREIGHT SHIPPER,CUSTOMER",||966 12 263 0204,"P.O.BOX 19226, SAUDI BUSINESS CENTER, 6TH FLOOR",||,||,NULL,NULL,Mr.Shahzadah,m ejaz,,NULL,NULL,NULL,NULL,smejaz@freightworldgroup.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,MUMBAI (MUM),NULL,NULL,NULL,NULL,NULL,,2025-10-10 13:26:43.110,NULL,Ashar AR,NULL,1,0,1,0
18083,MGL13077,FREIGHTAPP FZCO,NULL,NULL,FREIGHT FORWARDER,||,3146 Mahmoud Madkour St. - Mearag City - Maadi - Cairo - Egypt,||,||,www.freight-app.com,NULL,EmanFZCO,Khouli,,Africa,CAIRO,NULL,Egypt,eman@freight-app.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,THROUGH EMAIL,NULL,NULL,NULL,NULL,NULL, PERSONAL E,NULL,,2024-04-17 16:12:27.863,2025-02-04 22:20:13.573,Anjum Hussani,Ashar AR,1,0,1,1
17349,MGL12124,Freightello Maldives Pvt.Ltd.,Freightello Maldives Pvt.Ltd.,2679,"SEA FREIGHT SHIPPER,CUSTOMER",||94 774283348,"G. Cherry, Rahdhebai Magu
Male 20130, Maldives",||,||,NULL,NULL,,,,NULL,NULL,NULL,NULL,sales@freightellomv.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,1,NULL,NULL,NULL,NULL,,252,MUMBAI (MUM),NULL,NULL,NULL,NULL,NULL,,2023-09-27 11:41:10.520,2025-01-13 22:18:47.707,Sam Haider,Ashar AR,1,0,1,0
17951,MGL12887,FREIGHTLEAD LLC,NULL,NULL,PROSPECTIVE SEA EXPORT CUSTOMER,||(551) 244-6670,"20 E Halsey Rd, Parsippany-Troy Hills, NJ",||,||,https://freightlead.com/,NULL,,,NULL,North America,New Jersey,Parsippany,USA,info@freightlead.com,7054,"from wca inquiry..We have taken your details from WCA, and we are also member in same. presently we have an enquiry and please share your best prices for below:

PLACE OF PICKUP: 20 E Halsey Road Parsippany NJ 07054 USA
POD: JEBEL ALI

COMMODITY: FOOD PRODUCTS
GROSS WEIGHT: 8,000.00 KG
VOLUME: 1X20 FT & 1X40 FT HC

PLEASE SHARE YOUR BEST RATES ASAP
 


?
Aboobaker Sidhiq Ahamad
Pricing Officer
 
Al Khalili Logistics LLC
   +971 568887556 |  +971 568887556 
   pricing-logisticsdxb@alkhalili.com      www.alkhalili.com
   P.O.Box:17281, Jebel Ali South Free Zone, Dubai, UAE",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Machinery, Machine Pa",NULL,,2024-02-14 08:44:50.680,2024-06-12 18:12:13.830,Hamid Hussaini,Anjum Hussani,1,0,1,0
15840,MGL10268,"FREIGHTMASTER USA, LLC",NULL,NULL,TRUCKER,843|849-|0451 ex. 2340,"PO BOX 1999, VALPARAI 46384-1999",||,||,NULL,NULL,,,,North America,Indiana,Valparaiso,USA,fholmes@carolinanational.com,46384-1999,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2022-07-28 13:55:44.500,2025-02-04 19:41:37.940,NULL,Ashar AR,1,0,1,1
14293,MGL8732,FRENCH CANVAS LLC,NULL,NULL,UNKNOWN,||609-584-0001,"200 B, WHITE HEAD ROAD SUITE#101 HAMIL TON",||917-855-1272,||:609-482-8069,NULL,ROB,ROB,NULL,NULL,North America,New Jersey,NULL,USA,:info@frenchcanvas.com,"08619,",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,NULL,2021-03-12 10:12:30.913,2022-12-20 09:59:50.770,Arjun Bairagi,Hamid Hussaini,1,0,1,NULL
9554,MGL3866,Frieght Connection PAK,NULL,NULL,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,NULL,NULL,NULL,1,0,1,NULL
18143,MGL13175,Friendly Environment,NULL,NULL,"PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||(866) 426-3357,"335 Squire Hall Rd, Shelbyville, TN",||,||,https://www.erosioneel.com/,NULL,,,,North America,Tennessee,NULL,USA,Erosioneel@aol.com,37160,"new jctrans query..Look for Agent in
United States
Commodity
Fabrics
Freight Type
Air
Cargo Type
General
From
NoiBai International Airport
To
NASHVILLE TN
Remark
Kindly offer us DDP rate for the Air shipment below with thanks:

- Commodity: PP WOVEN FABRIC
- HS code: 5407-20-0000
- Dimensions: (110 (L) x (115(W) x120 (H) cm)/pallet; weight: 356kg/pallet
- Volume: 4 - 6 pallets
- AOL: HAN
- AOD: BNA/MEM (pls advise the suitable destination airport)
- Delivery address: FRIENDLY ENVIRONMENT 335 SQUIRE HALL ROAD SHELBYVILLE, TN 37160
Contact
Wendy Le
Country
Vietnam
Release
16-May-2024",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,"Look for Agent in
United States
Commodity
Fabrics
Freight Type
Air
Cargo Type
General
From
NoiBai International Airport
To
NASHVILLE TN
Remark
Kindly offer us DDP rate for the Air shipment below with thanks:

- Commodity: PP WOVEN FABRIC
- HS code: 5407-20-0000
- Dimensions: (110 (L) x (115(W) x120 (H) cm)/pallet; weight: 356kg/pallet
- Volume: 4 - 6 pallets
- AOL: HAN
- AOD: BNA/MEM (pls advise the suitable destination airport)
- Delivery address: FRIENDLY ENVIRONMENT 335 SQUIRE HALL ROAD SHELBYVILLE, TN 37160
Contact
Wendy Le
Country
Vietnam
Release
16-May-2024",NULL,New Jersey (EWR),NULL,NULL,NULL," Machinery, Machine Pa",NULL,,2024-05-20 12:56:45.580,2025-11-13 21:05:13.057,Ashar AR,Ashar AR,1,0,1,0
15510,MGL9898,Friends of Indus Hospital,Friends of Indus Hospital,2319,"SEA FREIGHT SHIPPER,PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||,155 Cedar Lane Teaneck,|201|357-5549,||,NULL,NULL,,,,North America,New Jersey,NULL,USA,farzana.hasan@foihus.org,7666,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,1,NULL,NULL,NULL,NULL,,NULL,BHOPAL (BHO),NULL,NULL,NULL," COPIERS, Machine Pa",NULL,,2022-05-11 13:32:47.127,2025-01-03 20:10:58.570,Ash Kumar,Ashar AR,1,0,1,0
16814,MGL11437,"FRONT OFFICE SALES, LLC",NULL,NULL,WAREHOUSE,||,9541 Joe Rodriguez,||,||,NULL,NULL,NULL,NULL,NULL,North America,Texas,Houston,USA,NULL,79927,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-01 00:17:43.103,NULL,Deepti Khanna,NULL,1,0,1,NULL
18184,MGL13265,"Front Office Sales, LLC MI",NULL,NULL,"SEA FREIGHT SHIPPER,PROSPECTIVE SEA EXPORT CUSTOMER",248|-417-|7377,"9870 Mandon Rd
White Lake, MI 48386",||,||,NULL,NULL,Steven,Kraft,,North America,Michigan,White Lake,USA,stevek@frontofficesales.com,48386,"FADI ALSARRAJ <saragtex@hotmail.com> 
Sent: Wednesday, January 25, 2023 3:01 PM
To: JeetS- Miami Global Lines <Jeets@MiamiGlobalLines.com>
Cc: steve kraft <stevek@frontofficesales.com>; DeeptiK - Miami Global Lines <DeeptiK@MiamiGlobalLines.com>; GK <GautamK@MiamiGlobalLines.com>
Subject: Re: BOOKING ::: QUOTE : Ex Door El Paso, TX 79835 to Damietta, Egypt // 1 x 40' HC for Plastic Film Rolls (No Scrap) /// MGL Ref. # YYZ23010040 /// BKG # 67208503",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,Steven Kraft EMAIL 25TH JANUARY 2023,NULL,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2024-06-03 11:15:07.907,2025-10-09 18:19:19.917,Anjum Hussani,Anjum Hussani,1,0,1,0
13773,MGL8237,Front Range Rolloff LLC,NULL,NULL,UNKNOWN,||303-341-2020,15507 E. 18th Ave,||720-251-0548,||303-360-6046,NULL,NULL,NULL,NULL,NULL,North America,Colorado,Aurora,USA,NULL,80011,rang and disconnected 11/18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, COPIERS,NULL,NULL,2020-11-24 13:04:19.683,NULL,Hamid Hussaini,NULL,1,0,1,NULL
9555,MGL3867,Frontier auto sales,NULL,NULL,"SEA FREIGHT SHIPPER,PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||,5418 E 11th st Tulsa,||918-808-2510,||,NULL,Iqbal,Iqbal,,,North America,Oklahoma,Tulsa,USA,bally1972@gmail.com,74112,EX CUSTOMER,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,,2018-12-01 19:26:05.220,2024-12-13 18:43:53.863,NULL,Ashar AR,1,0,1,0
17392,MGL12191,FRONTLINE LOGISTICS,NULL,NULL,"AIR FREIGHT SHIPPER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||966126434886,NULL,||,||,NULL,NULL,AJAY,,,Asia,JEDDAH,NULL,Saudi Arabia,TMARKETING1@FLOGGISTICS.COM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,MUMBAI (MUM),NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2023-10-16 13:45:12.897,2025-01-13 17:52:26.913,Hamid Hussaini,Ashar AR,1,0,1,0
16999,MGL11647,FRYMASTER,NULL,NULL,WAREHOUSE,||,"8700 Line Avenue,",||,||,NULL,NULL,NULL,NULL,NULL,North America,Louisiana,Shreveport,USA,NULL,71106,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-05 17:04:09.530,NULL,Jeet S,NULL,1,0,1,NULL
16771,MGL11399,FS LOGISTICS,NULL,NULL,TRUCKER,619-|349|4040,1111 6TH AVENUE SUITE 30,||,||,https://foursonslogistics.com,NULL,Alex,,,North America,California,San Diego,USA,fstrucking.alex@foursonslogistics.com,92101,ALEX FS LOGISTICS  ON  18TH DECEMBER 2023,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,ALEX FS LOGISTICS  EMAIL,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2023-04-18 16:53:19.817,2025-09-20 19:31:25.880,Deepti Khanna,Ashar AR,1,0,1,1
15549,MGL9944,FT Logistics ( Experts Loading Car's ),NULL,NULL,TRUCKER,||305-513-0599,NULL,||,||,NULL,Maury Bogio ( Female ),Maury Bogio ( Female ),NULL,NULL,North America,Florida,Miami,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-19 11:44:41.237,NULL,NULL,NULL,1,0,1,NULL
16827,MGL11451,FTI  CARGO  SERVICES & FTI TRADE  CORPORATION.,NULL,NULL,FREIGHT FORWARDER,||,"House # 843 (6thFloor),Road#13
Avenue # 03, Dhaka 1216, Bangladesh.",||,||,NULL,NULL,,,,Asia,Chittagong,NULL,Bangladesh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL, PERSONAL E,NULL,,2023-05-02 19:27:13.940,2025-02-04 22:18:23.830,Weaam Alaa,Ashar AR,1,0,1,1
18594,MGL14200,FTI Cargo Services,NULL,NULL,FREIGHT FORWARDER,|880|2893367-8,"Road -8, House -38, (1st Floor), Sector-3, Uttara Dhaka Bangladesh",||,||,www.fticargo.com.bd,NULL,,,,Asia,Dhaka,NULL,Bangladesh,rimon@fticargo.com.bd,NULL,Hh met them when he visited Bangladesh,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Machinery, Machine Pa",NULL,,2024-12-13 17:09:16.000,2025-12-07 00:20:55.277,Ashar AR,Ashar AR,1,0,1,0
16590,MGL11185,FTL GROUP PTE LTD,NULL,NULL,FREIGHT FORWARDER,||,"8 Ubi Road 2,
Zervex #06-02,
Singapore 408538",||,||,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL, PERSONAL E,NULL,,2023-03-10 11:57:54.070,2025-02-04 22:17:28.607,Weaam Alaa,Ashar AR,1,0,1,1
6569,MGL859,FULANI TRADING,NULL,NULL,SEA FREIGHT SHIPPER,||1 917-855-1272,NULL,||,||,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aissa61@hotmail.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-31 13:36:01.623,NULL,Sharif Fawzi,NULL,1,0,1,NULL
6592,MGL891,Fulcrum Shipping & Logistics Pvt Ltd,NULL,NULL,SEA FREIGHT SHIPPER,||+91 120 629 732,"A/II/1219-1221, Corporate Park, Tower No. A/1, Plot No. 7A/1, Sector-142, Noida - Uttar Pradesh - 201301",||,||,NULL,Nisar Ahmed,Nisar Ahmed,NULL,NULL,Asia,Delhi,Delhi,India,delcs@fulcrumslgroup.com,201301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-06 13:02:02.070,NULL,NULL,NULL,1,0,1,NULL
13083,MGL7436,Fulcrum Shipping And Logistics Pvt. Ltd.,NULL,NULL,OTHERS,||+91 22 23484122,119 Vyapar Bhavan| 49 PD Mello Road| Majid Bunder (East),||,||,NULL,NULL,NULL,NULL,NULL,Asia,Maharashtra,Mumbai,India,sadeghmd@fulcrumslgroup.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,NULL,2019-02-20 23:33:18.993,2022-12-13 20:02:54.340,Ashar AR,Hamid Hussaini,1,0,1,NULL
9559,MGL3871,FULL CIRCLE RECYCLEING,NULL,NULL,UNKNOWN,||404-731-0869,4609 LEWIS ROAD S,||347-242-9655,||,NULL,STEVE - DAN,STEVE - DAN,NULL,NULL,North America,Georgia,Stone Mountain,USA,NULL,30083,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-12-02 19:31:20.300,NULL,Hamid Hussaini,1,0,1,NULL
15798,MGL10221,FUNCENT CONCEPT LTD 111,NULL,NULL,"AIR FREIGHT SHIPPER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||,"5 OGUNDELE WAY OFF OSOLO WAY, BY M/M INT'L AIRPORT ROAD LAGOS NIGERIA.",||,||,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,MUMBAI (MUM),NULL,NULL,NULL," P & h CN12, Paint ( Li, Paper, Toyota Avl, Machine Pa",NULL,,2022-07-19 16:43:44.540,2025-10-08 18:09:29.700,Weaam Alaa,Ashar AR,1,0,1,0
15872,MGL10304,Funcent Concept Ltd.,NULL,NULL,"AIR FREIGHT SHIPPER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",080|557|70809,"5 OGUNDELE WAY OFF OSOLO WAY, BY M/M INT'L AIRPORT ROAD LAGOS NIGERIA",081|303|99336,||,www.funcentfreight.com,OGHENE AHMED (Mrs),OGHENE AHMED (Mrs),,,Africa,Lagos,NULL,Nigeria,INFO@FUNCENTFREIGHT.COM,NULL,"WeChat ID:wxid_ra7hezvp9vbf02
ex MUM AIR FREIGHT CUSTOMER",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,MUMBAI (MUM),NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2022-08-03 17:45:02.640,2025-10-08 18:09:10.440,Weaam Alaa,Ashar AR,1,0,1,0
19237,MGL15171,FURCHILD FZ-LLC,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",+971 (0)4|339|0100,"""F-98 DUBAI PRODUCTION CITY
IMPZ, DUBAI, UAE""",||,||,https://furchildpets.com/,NULL,TINA,BUMANGLAG,,Asia,Dubai,NULL,United Arab Emirates,TINA@FURCHILDPETS.COM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,NATHAN INBOX,NULL,Sales & Marketing,NULL,NULL,NULL," Machinery, Machine Pa",NULL,,2025-08-18 18:07:32.110,2025-09-03 11:53:12.537,Anjum Hussani,Anjum Hussani,1,0,1,0
9561,MGL3873,FURNITURE KINGDOM MART,NULL,NULL,SEA FREIGHT SHIPPER,||770-808-5111,2566 WESLEY CHAPEL ROAD,||,||,NULL,KHALID DIAB,KHALID DIAB,NULL,NULL,North America,Georgia,Decatur,USA,NULL,30035,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2020-12-02 19:32:48.720,NULL,Hamid Hussaini,1,0,1,NULL
19311,MGL15317,Furrow Auction Company,NULL,NULL,"AUCTIONER,PROSPECTIVE SEPATRA PARTNER,CUSTOMER",||865-546-3206,"10319 Cogdill Rd, Knoxville, TN 37932, United States",||,||,furrow.com,NULL,,,,North America,Tennessee,NULL,USA,furrow@furrow.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,Class-A,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2025-09-18 21:46:15.520,NULL,Ashar AR,NULL,1,0,1,0
