EnquiryID,EnquiryDate,EnquiryNo,CompanyName,ShipmentMoveDate,PortOfOrigin,PortOfDischarge,NoOfContainer,EnquiryType,ReceivedBy,Remarks,Description,Class,UNNo,PackingType,HazRemarks,IsHaz,CreatedBy,CreatedOn,ModifiedOn,IsDeleted,Hazweight,HazVolume,OriginCountry,DestinationCountry,OrignState,DestinationState,OriginCity,DestinationCity,Department,IsDraft,OrgnRailRampId,DestnTerminalId,PickupType,PickupRemark,CustomerInqNo,DelRemarks,UpdatedBy,BillTo,BillToCompanyId,LicenseType,isapproved_enq,sourceofcontact,SitName,DestinationDoor,OriginDoor,GalRepID
812,2024-07-23 00:00:00.000,INQ1018551,CHUMBLEY ENTERPRISES,NULL,None,None,NULL,By Email,NULL,Not i,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-23 17:21:38.030,2025-12-01 12:03:19.427,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
813,2024-07-25 00:00:00.000,INQ1018557,MUX CORPORATION US,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 13:18:00.283,2024-07-31 16:32:56.967,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
814,2024-07-25 00:00:00.000,INQ1018558,Newport Express Corporation,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 13:19:56.567,2024-07-31 16:50:13.777,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
815,2024-07-25 00:00:00.000,INQ1018559,Newport Express Corporation,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 13:22:09.730,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
816,2024-07-25 00:00:00.000,INQ1018560,SWIFT WORLDWIDE FREIGHT & TRANSPORT LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 13:25:44.507,2024-07-31 16:51:35.670,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
817,2024-07-25 00:00:00.000,INQ1018561,Tru-V Logistic Sdn Bhd,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 13:27:54.357,2024-07-31 16:53:10.960,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
818,2024-07-25 00:00:00.000,INQ1018562,Welcome Pacific Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-25 14:31:57.187,2024-07-31 16:55:55.957,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
819,2024-07-26 00:00:00.000,INQ1018564,"Us Rigging, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 10:43:44.410,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
820,2024-07-26 00:00:00.000,INQ1018565,CHUMBLEY ENTERPRISES,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 10:44:19.997,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
821,2024-07-26 00:00:00.000,INQ1018567,Africa Relief and Community Development Inc.11111,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:12:30.120,2024-07-31 16:57:59.590,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
822,2024-07-26 00:00:00.000,INQ1018568,Africom INTL LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:13:56.600,2024-07-31 17:00:25.233,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
823,2024-07-26 00:00:00.000,INQ1018569,"ALPHA TRANS CO., LTD (ATL)",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:17:44.097,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
824,2024-07-26 00:00:00.000,INQ1018570,ALSARRAJ TEXTILE CORP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:18:45.887,2024-08-08 16:16:49.500,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
825,2024-07-26 00:00:00.000,INQ1018571,Ariston Auto Spare Parts Trading L.L.C,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:19:47.360,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
826,2024-07-26 00:00:00.000,INQ1018572,Closeout Connection,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:21:57.610,2024-08-08 16:42:21.213,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
827,2024-07-26 00:00:00.000,INQ1018573,East Sea Global Logistics Private Limited (ESGL),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:23:59.133,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
828,2024-07-26 00:00:00.000,INQ1018574,Jet Freight Logistics Ltd,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:26:06.160,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
829,2024-07-26 00:00:00.000,INQ1018575,Joe's Quality Auto Repair LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:28:27.717,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
830,2024-07-26 00:00:00.000,INQ1018576,Logistics Hub,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:30:14.377,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
831,2024-07-26 00:00:00.000,INQ1018577,MASTER SHIPPING LOGISTICS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:32:23.737,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
832,2024-07-26 00:00:00.000,INQ1018578,Seacare Forwarders Maldives (PVT) Ltd.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:36:12.930,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
833,2024-07-26 00:00:00.000,INQ1018579,Sevenskyz Global Logistics Private Limited,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:37:51.880,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
834,2024-07-26 00:00:00.000,INQ1018580,Sun Moon Global Shipping Services1,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:38:43.573,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
835,2024-07-26 00:00:00.000,INQ1018581,Swift Worldwide (Qatar),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:40:16.653,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
836,2024-07-26 00:00:00.000,INQ1018582,SY Group International,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:43:11.990,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
837,2024-07-26 00:00:00.000,INQ1018583,USAMA ABDALLA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:50:54.850,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
838,2024-07-26 00:00:00.000,INQ1018584,Zains American Exporting,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 13:55:07.950,2024-08-08 16:50:00.467,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
839,2024-07-26 00:00:00.000,INQ1018585,SMG Trade LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 14:02:51.537,2024-08-08 16:52:26.813,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
840,2024-07-26 00:00:00.000,INQ1018589,ACT MACHINERY,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 15:23:48.940,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
841,2024-07-26 00:00:00.000,INQ1018591,ARIZONA AUCTIONERS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 15:34:00.050,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
842,2024-07-26 00:00:00.000,INQ1018593,ALAN ROSS MACHINERY CORP,NULL,None,None,NULL,By Email,NULL,For Mr. Hamid to reach out to,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-26 17:17:49.190,2024-07-29 16:58:14.680,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
845,2024-07-28 00:00:00.000,INQ1018597,HINDLEY MACHINE TOOL SALES,NULL,None,None,NULL,By Email,NULL,"MDNA member 616 916 5990   don@hindleymts.com    7976 Clyde Park Ave SW, Byron Center MI 49315  www.hindleymts.com",NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-28 11:10:23.293,2025-12-12 09:44:52.220,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
846,2024-07-29 00:00:00.000,INQ1018602,"HP LOGISTICS CO., LTD AUCTIONER",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 10:35:00.897,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
847,2024-07-29 00:00:00.000,INQ1018603,INNTEGRA INNDUSTRIES,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 10:37:48.903,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
848,2024-07-29 00:00:00.000,INQ1018605,MACHINERY INTERNATIONAL CORPORATION,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 10:41:49.547,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
849,2024-07-29 00:00:00.000,INQ1018606,NATIONAL RIGGING & TRANSPORTATION LTD.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 10:44:08.323,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
850,2024-07-29 00:00:00.000,INQ1018607,Nesscampbell,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 10:45:49.953,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
852,2024-07-29 00:00:00.000,INQ1018609,TR WIGGLESWORTH MACHINERY,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 11:53:08.563,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
853,2024-07-29 00:00:00.000,INQ1018610,Mala Hakim Company,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 13:24:31.407,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
854,2024-07-29 00:00:00.000,INQ1018611,ABDEL ALAUSSOS,NULL,None,None,NULL,By Email,NULL,IS to follow,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 13:48:02.110,2026-01-08 17:12:06.420,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
855,2024-07-29 00:00:00.000,INQ1018612,ALUBOND USA INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 13:49:49.337,2024-08-12 13:45:12.430,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
856,2024-07-29 00:00:00.000,INQ1018613,2 STARS BROTHERS EQUIPMENT,NULL,None,None,NULL,By Email,NULL,IS TO FOLLOW,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 13:56:29.833,2026-01-08 17:02:10.990,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
857,2024-07-29 00:00:00.000,INQ1018614,Apple Solutions & Resources,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 13:57:19.313,2024-08-12 13:52:02.867,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
858,2024-07-29 00:00:00.000,INQ1018615,Aspiring Impex Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 14:00:15.300,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
859,2024-07-29 00:00:00.000,INQ1018616,BE Group,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 14:04:17.427,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
860,2024-07-29 00:00:00.000,INQ1018617,"CONNECTICUT METAL INDUSTRIES, INC.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 14:09:50.213,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
861,2024-07-29 00:00:00.000,INQ1018618,COPIER EXPORTER INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 14:14:50.580,2024-08-21 16:30:06.657,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
862,2024-07-29 00:00:00.000,INQ1018619,MACA Enterprises Corp.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-29 14:44:50.553,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,MUMBAI (MUM),NULL,NULL,NULL
863,2024-07-30 00:00:00.000,INQ1018626,DAR OF EQUIPMENT (F.Z.E),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 10:51:17.533,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
864,2024-07-30 00:00:00.000,INQ1018627,E2 Discount Deal LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 10:53:43.700,2024-08-21 16:32:28.893,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
865,2024-07-30 00:00:00.000,INQ1018628,Speed Line Freight,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 10:56:47.570,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
869,2024-07-30 00:00:00.000,INQ1018631,DAI DANG KHOA COMPANY LTD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 14:36:35.860,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
870,2024-07-30 00:00:00.000,INQ1018632,Elnaggar for custom clearance,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 14:40:40.353,2024-08-21 16:37:00.663,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
871,2024-07-30 00:00:00.000,INQ1018633,GOLDEN IMPEX INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 14:48:46.677,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
872,2024-07-30 00:00:00.000,INQ1018635,Harvey Prince Organic,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 14:50:52.007,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
873,2024-07-30 00:00:00.000,INQ1018636,KARIOTIS DISTRIBUTORS LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 14:58:59.067,2024-08-21 16:43:08.060,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
874,2024-07-30 00:00:00.000,INQ1018637,MANTOAN TRASPORT,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:00:05.973,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
875,2024-07-30 00:00:00.000,INQ1018638,NEW HORIZON INTERNATIONAL FORWARDING & SHIPPING AG,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:01:59.510,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
876,2024-07-30 00:00:00.000,INQ1018639,OSTT LOGISTICS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:04:14.730,2024-09-11 16:26:13.840,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
877,2024-07-30 00:00:00.000,INQ1018640,Rams Imports Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:05:40.247,2024-09-11 16:30:00.790,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
878,2024-07-30 00:00:00.000,INQ1018641,RP Equipment Inc.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:06:57.300,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
879,2024-07-30 00:00:00.000,INQ1018642,Shanur Corp,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 15:07:57.567,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
880,2024-07-30 00:00:00.000,INQ1018644,THREE LINE SHIPPING LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-07-30 16:29:48.840,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,DUPLICATE,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
